category,subcategory,name,price,remark,scraped_at
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LG700 PRO 360(黑) 水冷 /3.5吋液晶/加厚冷排風扇/厚:5.9cm/6年【XZ】,6490,,2026-04-19 18:37:47
封閉式｜開放式水冷,鈦鉭科技 TCOMAS,鈦鉭 TCOMAS LG700 PRO 360(白) 水冷 /3.5吋液晶/加厚冷排風扇/厚:5.9cm/6年【XZ】,6490,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core Nex 240 ARGB 黑 水冷/無限鏡可旋轉上蓋/5年【WXZ】,1890,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core Nex 240 ARGB 白 水冷/無限鏡可旋轉上蓋/5年【WXZ】,1890,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core Nex 360 ARGB 黑 水冷/無限鏡可旋轉上蓋/5年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core Nex 360 ARGB 白 水冷/無限鏡可旋轉上蓋/5年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core LCD 360 黑 水冷/4吋液晶/可旋轉底座/5年【WXZ】,3290,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid Core LCD 360 白 水冷/4吋液晶/可旋轉底座/5年【WXZ】,3290,,2026-04-19 18:37:47
封閉式｜開放式水冷,酷碼 Cooler Master【漏液損害賠償】,酷碼 MasterLiquid 360 Atmos II LCD ARGB 黑色/2.1吋液晶/超薄幫浦/6年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,幾何未來 Geometric Future,幾何未來 Eskimo 愛斯基摩 Pro 36 黑 360水冷/厚:5.2/高光波紋漸變上蓋/3年【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,幾何未來 Geometric Future,幾何未來 Eskimo 愛斯基摩 Pro 36 白 360水冷/厚:5.2/高光波紋漸變上蓋/3年【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,幾何未來 Geometric Future,幾何未來 Eskimo 愛斯基摩 Pro 42 黑 420水冷/厚:5.2/高光波紋漸變上蓋/3年【WXZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,幾何未來 Geometric Future,幾何未來 Eskimo 愛斯基摩 Pro 42 白 420水冷/厚:5.2/高光波紋漸變上蓋/3年【WXZ】,3490,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA L50 240 BK(黑) 水冷 /點陣無限鏡冷頭/28mm風扇/厚:5.5/3年【WXZ】,1790,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA L50 240 WH(白) 水冷 /點陣無限鏡冷頭/28mm風扇/厚:5.5/3年【WXZ】,1790,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA L50 360 BK(黑) 水冷 /點陣無限鏡冷頭/28mm風扇/厚:5.5/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA L50 360 WH(白) 水冷 /點陣無限鏡冷頭/28mm風扇/厚:5.5/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA Q70 BK(黑) 360水冷/2.8吋磁吸液晶(附外接套件)/LCP扇葉/厚:5.5/6年【WXZ】,4290,,2026-04-19 18:37:47
封閉式｜開放式水冷,先馬 SAMA,SAMA Q70 WH(白) 360水冷/2.8吋磁吸液晶(附外接套件)/LCP扇葉/厚:5.5/6年【WXZ】,4290,,2026-04-19 18:37:47
封閉式｜開放式水冷,安鈦克 ANTEC,Antec Vortex 360 白 ARGB 水冷/懸浮螺旋意象冷頭/厚:5.2cm/3年【WXYZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,安鈦克 ANTEC,Antec Skeleton 240 ARGB 水冷/幾何骨架造型冷頭/厚:5.2cm/3年【WXZ】,1890,,2026-04-19 18:37:47
封閉式｜開放式水冷,安鈦克 ANTEC,Antec Skeleton 360 ARGB 黑 水冷/幾何骨架造型冷頭/厚:5.2cm/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,安鈦克 ANTEC,Antec Skeleton 360 ARGB 白 水冷/幾何骨架造型冷頭/厚:5.2cm/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,安鈦克 ANTEC,Antec Vortex View 360 水冷/5.0吋 360度可旋轉液晶/Asetek 9th泵浦/6年【WXZ】,7490,,2026-04-19 18:37:47
封閉式｜開放式水冷,快睿 CRYORIG,快睿 RHEO 360 睿歐 水冷/無限鏡水冷頭/加大純銅底座/厚:5.2/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,快睿 CRYORIG,快睿 CRYO 360 快睿歐(黑) 水冷 /2.8吋液晶/加大純銅底座/厚:5.2/6年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,快睿 CRYORIG,快睿 CRYO 360 快睿歐(白) 水冷 /2.8吋液晶/加大純銅底座/厚:5.2/6年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,追風者 Phanteks,Phanteks Glacier One 360M25 G2(黑) 水冷/無限鏡風扇網蓋冷頭/厚:5.2/5年【WXZ】,3390,,2026-04-19 18:37:47
封閉式｜開放式水冷,追風者 Phanteks,Phanteks Glacier One 360M25 G2(白) 水冷/無限鏡風扇網蓋冷頭/厚:5.2/5年【WXZ】,3390,,2026-04-19 18:37:47
封閉式｜開放式水冷,追風者 Phanteks,Phanteks Glacier One 360 D30 X2(黑) 水冷/D-RGB 冷頭風扇/厚:5.7/5年【WXZ】,4590,,2026-04-19 18:37:47
封閉式｜開放式水冷,追風者 Phanteks,Phanteks Glacier One 360 D30 X2(白) 水冷/D-RGB 冷頭風扇/厚:5.7/5年【WXZ】,4890,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Plus 240 RGB 黑 水冷/1.54吋液晶/一體式風扇/6年【WXZ】,5590,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Plus 240 RGB 白 水冷/1.54吋液晶/一體式風扇/6年【WXZ】,5590,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Plus 360 RGB 白 水冷/1.54吋液晶/一體式風扇/6年【WXZ】,6590,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 240 RGB 黑(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 240 RGB 白(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 280 RGB 黑(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,9490,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 280 RGB 白(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,9490,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 360 黑(V2) 水冷/2.72吋液晶/無光風扇/6年【WXZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 360 RGB 黑(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,9900,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 360 RGB 白(V2) 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,9900,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 420 RGB 黑 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,10900,,2026-04-19 18:37:47
封閉式｜開放式水冷,恩傑 NZXT,NZXT Kraken Elite 420 RGB 白 水冷/2.72吋液晶/一體式風扇/6年【WXZ】,10900,,2026-04-19 18:37:47
封閉式｜開放式水冷,美商艾湃電競(首利) Apexgaming,Apexgaming NANCOOL PRO 魔立方240 黑/A.RGB/厚:5.2/3年【WXZ】原價,2390,,2026-04-19 18:37:47
封閉式｜開放式水冷,美商艾湃電競(首利) Apexgaming,Apexgaming NANCOOL PRO 魔立方240 白/A.RGB/厚:5.2/3年【WXZ】原價,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,美商艾湃電競(首利) Apexgaming,Apexgaming NANCOOL PRO 魔立方360 黑/A.RGB/厚:5.2/3年【WXZ】原價,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,美商艾湃電競(首利) Apexgaming,Apexgaming NANCOOL PRO 魔立方360 白/A.RGB/厚:5.2/3年【WXZ】原價,3090,,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 XE360-4677 水冷散熱器/LGA 4677腳位專用/銅底全覆蓋/3年保【客訂】,10900,客訂,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 XE360-TR5 水冷散熱器/sTR5/SP6 腳位專用/銅底全覆蓋/3年保【客訂】,10500,客訂,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 NovaPeak 240 ARGB 水冷散熱器/模組化線材/微凸銅底/3年保【WXZ】原價,2590,,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 NovaPeak 360 ARGB 水冷散熱器/模組化線材/微凸銅底/3年保【WXZ】原價,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 IceMyst 360 水冷散熱器/可旋轉頂蓋/堆疊式冷頭風扇(選購)/3年保【WXZ】送IMF70冷頭扇*1,3690,,2026-04-19 18:37:47
封閉式｜開放式水冷,銀欣 SILVERSTONE,銀欣 IMF70 ARGB 水冷頭風扇 /IceMyst系列專用/ARGB/堆疊式卡扣/320度旋轉設計,390,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 360 SE BLACK ARGB /2吋可轉向磁吸液晶/5年【WXZ】,2790,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 360 SE WHITE ARGB /2吋可轉向磁吸液晶/5年【WXZ】,2890,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 240 BLACK ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,2790,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 240 WHITE ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,2890,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 360 BLACK ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,3190,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 360 WHITE ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,3290,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 420 BLACK ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,4090,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Frozen Warframe 420 WHITE ARGB /2.4吋可轉向磁吸液晶/5年【WXZ】,4390,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Grand Vision 360 ARGB BLACK /3.4吋可轉向磁吸液晶/5年【WXZ】,3890,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Grand Vision 360 ARGB WHITE /3.4吋可轉向磁吸液晶/5年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Trofeo Vision 360 ARGB BLACK /6.86吋磁吸液晶/一體式風扇/6年【WXZ】,4890,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Trofeo Vision 360 ARGB WHITE /6.86吋磁吸液晶/一體式風扇/6年【WXZ】,4990,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Wonder Vision 360 UB ARGB BLACK /6.67吋曲面液晶/一體式風扇/6年【WXZ】,6990,,2026-04-19 18:37:47
封閉式｜開放式水冷,利民 Thermalright(索摩樂),利民 Wonder Vision 360 UB ARGB WHITE /6.67吋曲面液晶/一體式風扇/6年【WXZ】,7090,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift LCD 360N(黑) 裸排水冷 /風扇選購/2.88吋/側置式水冷管/6年【WXZ】,3890,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-C 360N(黑) 裸排水冷/風扇選購/2.1吋/側置水冷管/6年【WXZ】,4799,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-C 360N(白) 裸排水冷/風扇選購/2.1吋/側置水冷管/6年【WXZ】,4799,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-C 360TL(黑)/TL無線風扇+控制器/2.1吋/側置水冷管/6年【WXZ】,7499,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-C 360TL(白)/TL無線風扇+控制器/2.1吋/側置水冷管/6年【WXZ】,7499,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-S 360N(黑) 裸排水冷/風扇選購/3.4吋/側置水冷管/6年【WXZ】,4999,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-S 360N(白) 裸排水冷/風扇選購/3.4吋/側置水冷管/6年【WXZ】,4999,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-S 360TL(黑)/TL無線風扇+控制器/3.4吋/側置水冷管/6年【WXZ】,7699,,2026-04-19 18:37:47
封閉式｜開放式水冷,聯力工業 LIAN LI【6年/漏液依年限折舊】,聯力 HydroShift II LCD-S 360TL(白)/TL無線風扇+控制器/3.4吋/側置水冷管/6年【WXZ】,7699,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 EAGLE 360 黑 水冷/磁吸式可轉向上蓋/預鎖高靜壓風扇/(註冊3+2年)【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 EAGLE 360 ICE(白) 水冷/磁吸式可轉向上蓋/預鎖高靜壓風扇/(註冊3+2年)【WXZ】,2490,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 GAMING 360 黑 飛鷹水冷/磁吸式可轉向上蓋/滑扣風扇/(註冊3+2年)【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 GAMING 360 ICE(白) 飛鷹水冷/磁吸式可轉向上蓋/滑扣風扇/(註冊3+2年)【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 AORUS WATERFORCE II 360 鷹魂二代/可旋轉冷頭/卡扣風扇/5年【WXZ】,3990,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 AORUS WATERFORCE II 360 ICE(白) 鷹魂二代/可轉冷頭/卡扣風扇/5年【WXZ】,4490,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 AORUS WATERFORCE X II 240 鷹神二代/LCD顯示/磁吸串接風扇/6年【WXYZ】,7990,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 AORUS WATERFORCE X II 360 鷹神二代/LCD顯示/磁吸串接風扇/6年【WXYZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,技嘉 GIGABYTE,技嘉 AORUS WATERFORCE X II 360 ICE(白) 鷹神二代/LCD/磁吸風扇/6年【WXYZ】,9490,,2026-04-19 18:37:47
封閉式｜開放式水冷,華擎 ASRock,ASRock Pro 360 ARGB(黑) 水冷/環形葉片預裝風扇/0dB低負載停轉/6年【WXZ】,2390,,2026-04-19 18:37:47
封閉式｜開放式水冷,華擎 ASRock,ASRock Pro White 360 ARGB(白) 水冷/環形葉片預裝風扇/0dB低負載停轉/6年【WXZ】,2390,,2026-04-19 18:37:47
封閉式｜開放式水冷,華擎 ASRock,ASRock Steel Legend Dark 360 LCD(黑) 水冷/3.4吋液晶/VRM風扇/LCP扇葉/6年【WXZ】,5790,,2026-04-19 18:37:47
封閉式｜開放式水冷,華擎 ASRock,ASRock Steel Legend 360 LCD(白) 水冷/3.4吋液晶/VRM風扇/LCP扇葉/6年【WXZ】,5790,,2026-04-19 18:37:47
封閉式｜開放式水冷,全漢 FSP,全漢 AE24 黑 240水冷 /無限鏡燈效/日本製雙滾珠風扇/厚:5.2/3年【WXZ】,1790,,2026-04-19 18:37:47
封閉式｜開放式水冷,全漢 FSP,全漢 AE24 白 240水冷 /無限鏡燈效/日本製雙滾珠風扇/厚:5.2/3年【WXZ】,1790,,2026-04-19 18:37:47
封閉式｜開放式水冷,全漢 FSP,全漢 AE36 黑 360水冷 /無限鏡燈效/日本製雙滾珠風扇/厚:5.2/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,全漢 FSP,全漢 AE36 白 360水冷 /無限鏡燈效/日本製雙滾珠風扇/厚:5.2/3年【WXZ】,2290,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX STAGE 360 ARGB 黑 水冷/4.0吋雙螢幕/Asetek泵浦/6年【WXZ】,7990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX STAGE 360 ARGB 白 水冷/4.0吋雙螢幕/Asetek泵浦/6年【WXZ】,7990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama SE 240 ARGB 黑 /6.5曲面可旋轉螢幕/Asetek泵浦/6年【WXZ】,7690,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama SE 240 ARGB 白 /6.5曲面可旋轉螢幕/Asetek泵浦/6年【WXZ】,7690,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama SE 360 ARGB 黑 /6.5曲面可旋轉螢幕/Asetek泵浦/6年【WXZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama SE 360 ARGB 白 /6.5曲面可旋轉螢幕/Asetek泵浦/6年【WXZ】,8990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 240 ARGB 黑 /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,9990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 240 ARGB 白 /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,9990,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 360 ARGB 黑 /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,11490,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 360 ARGB 白 /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,11490,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 360 黑(無光) /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,11490,,2026-04-19 18:37:47
封閉式｜開放式水冷,創氪星系 TRYX【水冷/無光扇(6年) 螢幕/ARGB扇(2年)保固】,TRYX Panorama 360 白(無光) /6.5曲面螢幕/VRM風扇/Asetek8 v2/6年【WXZ】,11490,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TH-240 黑色版 /A.RGB/溫度監控/一體式無限鏡風扇/厚:5.5cm/5年【WXZ】,2190,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TH-240 白色版 /A.RGB/溫度監控/一體式無限鏡風扇/厚:5.5cm/5年【WXZ】,2190,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TH-360 黑色版 /A.RGB/溫度監控/一體式無限鏡風扇/厚:5.5cm/5年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TH-360 白色版 /A.RGB/溫度監控/一體式無限鏡風扇/厚:5.5cm/5年【WXZ】,2990,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TF3-360 黑色版 4螢幕水冷/3.5吋液晶/一體式三螢幕風扇/厚:5.5/6年【WXZ】,6990,,2026-04-19 18:37:47
封閉式｜開放式水冷,喬思伯 JONSBO【立光代理】故障換新、漏液損害賠償！,喬思伯 TF3-360 白色版 4螢幕水冷/3.5吋液晶/一體式三螢幕風扇/厚:5.5/6年【WXZ】,6990,,2026-04-19 18:37:47
封閉式｜開放式水冷,水冷套件-水冷液【客訂商品】,曜越 T1000 透明水冷液/1000ml(CL-W245)【共7種顏色請詢問】,790,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,華碩 ROG Herculx 顯示卡支撐架 /氣泡水平儀/ARGB燈效/2年(機殼需配置電源倉),1290,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,華碩 ROG Herculx 白色版 顯示卡支撐架 /氣泡水平儀/ARGB燈效/2年(機殼需配置電源倉),1390,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,酷碼 ARGB 強化玻璃 顯卡支撐架(MCA-U000R-GSBTG-00),790,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,酷碼 ATLAS ARGB 顯卡支撐架 /無限鏡面強化玻璃/鋁製支架,1390,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,微星 MPG ARGB 顯卡支撐架 黑 磁吸式底座/90度可旋轉設計,790,,2026-04-19 18:37:47
顯示卡VGA,NVIDIA / AMD 顯示卡周邊配件,微星 MPG ARGB 顯卡支撐架 白 磁吸式底座/90度可旋轉設計,790,,2026-04-19 18:37:47
顯示卡VGA,INTEL Arc B580 顯示卡,Acer Nitro ARC B580 OC 12GB(2740MHz/27cm/雙風扇/註三年),8690,,2026-04-19 18:37:47
顯示卡VGA,INTEL Arc B580 顯示卡,Acer Nitro ARC B580 OC 12GB White(2740MHz/27cm/雙風扇/註三年),8990,,2026-04-19 18:37:47
